sensor_id,sensor_number,reading_number,timestamp,voltage,sheet_name,row_index,column_index
EMG_S46,46,245,2024-01-01 20:20:00,117.3,EMG,244,45
EMG_S47,47,245,2024-01-01 20:20:00,997.07,EMG,244,46
EMG_S48,48,245,2024-01-01 20:20:00,273.7,EMG,244,47
EMG_S49,49,245,2024-01-01 20:20:00,117.3,EMG,244,48
EMG_S50,50,245,2024-01-01 20:20:00,547.41,EMG,244,49
EMG_S51,51,245,2024-01-01 20:20:00,102.64,EMG,244,50
EMG_S52,52,245,2024-01-01 20:20:00,2394.92,EMG,244,51
EMG_S53,53,245,2024-01-01 20:20:00,972.63,EMG,244,52
EMG_S54,54,245,2024-01-01 20:20:00,620.72,EMG,244,53
EMG_S2,2,246,2024-01-01 20:25:00,546.0,EMG,245,1
EMG_S3,3,246,2024-01-01 20:25:00,4672.53,EMG,245,2
EMG_S4,4,246,2024-01-01 20:25:00,2761.49,EMG,245,3
EMG_S5,5,246,2024-01-01 20:25:00,83.09,EMG,245,4
EMG_S6,6,246,2024-01-01 20:25:00,0.0,EMG,245,5
EMG_S7,7,246,2024-01-01 20:25:00,1173.02,EMG,245,6
EMG_S8,8,246,2024-01-01 20:25:00,4393.94,EMG,245,7
EMG_S9,9,246,2024-01-01 20:25:00,288.37,EMG,245,8
EMG_S10,10,246,2024-01-01 20:25:00,4662.76,EMG,245,9
EMG_S11,11,246,2024-01-01 20:25:00,1940.37,EMG,245,10
EMG_S12,12,246,2024-01-01 20:25:00,3519.06,EMG,245,11
EMG_S13,13,246,2024-01-01 20:25:00,3851.42,EMG,245,12
EMG_S14,14,246,2024-01-01 20:25:00,3123.17,EMG,245,13
EMG_S15,15,246,2024-01-01 20:25:00,4667.64,EMG,245,14
EMG_S16,16,246,2024-01-01 20:25:00,4755.62,EMG,245,15
EMG_S17,17,246,2024-01-01 20:25:00,3044.97,EMG,245,16
EMG_S18,18,246,2024-01-01 20:25:00,3240.47,EMG,245,17
EMG_S19,19,246,2024-01-01 20:25:00,351.91,EMG,245,18
EMG_S20,20,246,2024-01-01 20:25:00,1089.93,EMG,245,19
EMG_S21,21,246,2024-01-01 20:25:00,757.58,EMG,245,20
EMG_S22,22,246,2024-01-01 20:25:00,1813.29,EMG,245,21
EMG_S23,23,246,2024-01-01 20:25:00,552.3,EMG,245,22
EMG_S24,24,246,2024-01-01 20:25:00,1774.19,EMG,245,23
EMG_S25,25,246,2024-01-01 20:25:00,244.38,EMG,245,24
EMG_S26,26,246,2024-01-01 20:25:00,537.63,EMG,245,25
EMG_S27,27,246,2024-01-01 20:25:00,1153.47,EMG,245,26
EMG_S28,28,246,2024-01-01 20:25:00,522.97,EMG,245,27
EMG_S29,29,246,2024-01-01 20:25:00,806.45,EMG,245,28
EMG_S30,30,246,2024-01-01 20:25:00,2443.79,EMG,245,29
EMG_S31,31,246,2024-01-01 20:25:00,1124.14,EMG,245,30
EMG_S32,32,246,2024-01-01 20:25:00,0.0,EMG,245,31
EMG_S33,33,246,2024-01-01 20:25:00,694.04,EMG,245,32
EMG_S34,34,246,2024-01-01 20:25:00,400.78,EMG,245,33
EMG_S35,35,246,2024-01-01 20:25:00,410.56,EMG,245,34
EMG_S36,36,246,2024-01-01 20:25:00,151.52,EMG,245,35
EMG_S37,37,246,2024-01-01 20:25:00,97.75,EMG,245,36
EMG_S38,38,246,2024-01-01 20:25:00,782.01,EMG,245,37
EMG_S39,39,246,2024-01-01 20:25:00,1177.91,EMG,245,38
EMG_S40,40,246,2024-01-01 20:25:00,444.77,EMG,245,39
EMG_S41,41,246,2024-01-01 20:25:00,4765.4,EMG,245,40
EMG_S42,42,246,2024-01-01 20:25:00,4775.17,EMG,245,41
EMG_S43,43,246,2024-01-01 20:25:00,1832.84,EMG,245,42
EMG_S44,44,246,2024-01-01 20:25:00,615.84,EMG,245,43
EMG_S45,45,246,2024-01-01 20:25:00,283.48,EMG,245,44
EMG_S46,46,246,2024-01-01 20:25:00,122.19,EMG,245,45
EMG_S47,47,246,2024-01-01 20:25:00,816.23,EMG,245,46
EMG_S48,48,246,2024-01-01 20:25:00,254.15,EMG,245,47
EMG_S49,49,246,2024-01-01 20:25:00,127.08,EMG,245,48
EMG_S50,50,246,2024-01-01 20:25:00,464.32,EMG,245,49
EMG_S51,51,246,2024-01-01 20:25:00,1207.23,EMG,245,50
EMG_S52,52,246,2024-01-01 20:25:00,1368.52,EMG,245,51
EMG_S53,53,246,2024-01-01 20:25:00,371.46,EMG,245,52
EMG_S54,54,246,2024-01-01 20:25:00,601.17,EMG,245,53
EMG_S2,2,247,2024-01-01 20:30:00,552.0,EMG,246,1
EMG_S3,3,247,2024-01-01 20:30:00,4662.76,EMG,246,2
EMG_S4,4,247,2024-01-01 20:30:00,2903.23,EMG,246,3
EMG_S5,5,247,2024-01-01 20:30:00,92.86,EMG,246,4
EMG_S6,6,247,2024-01-01 20:30:00,3494.62,EMG,246,5
EMG_S7,7,247,2024-01-01 20:30:00,1060.61,EMG,246,6
EMG_S8,8,247,2024-01-01 20:30:00,4467.25,EMG,246,7
EMG_S9,9,247,2024-01-01 20:30:00,381.23,EMG,246,8
EMG_S10,10,247,2024-01-01 20:30:00,4706.74,EMG,246,9
EMG_S11,11,247,2024-01-01 20:30:00,2018.57,EMG,246,10
EMG_S12,12,247,2024-01-01 20:30:00,3523.95,EMG,246,11
EMG_S13,13,247,2024-01-01 20:30:00,3494.62,EMG,246,12
EMG_S14,14,247,2024-01-01 20:30:00,3426.2,EMG,246,13
EMG_S15,15,247,2024-01-01 20:30:00,4687.19,EMG,246,14
EMG_S16,16,247,2024-01-01 20:30:00,3792.77,EMG,246,15
EMG_S17,17,247,2024-01-01 20:30:00,2942.33,EMG,246,16
EMG_S18,18,247,2024-01-01 20:30:00,2502.44,EMG,246,17
EMG_S19,19,247,2024-01-01 20:30:00,493.65,EMG,246,18
EMG_S20,20,247,2024-01-01 20:30:00,2223.85,EMG,246,19
EMG_S21,21,247,2024-01-01 20:30:00,782.01,EMG,246,20
EMG_S22,22,247,2024-01-01 20:30:00,3435.97,EMG,246,21
EMG_S23,23,247,2024-01-01 20:30:00,444.77,EMG,246,22
EMG_S24,24,247,2024-01-01 20:30:00,2101.66,EMG,246,23
EMG_S25,25,247,2024-01-01 20:30:00,112.41,EMG,246,24
EMG_S26,26,247,2024-01-01 20:30:00,640.27,EMG,246,25
EMG_S27,27,247,2024-01-01 20:30:00,1070.38,EMG,246,26
EMG_S28,28,247,2024-01-01 20:30:00,493.65,EMG,246,27
EMG_S29,29,247,2024-01-01 20:30:00,1290.32,EMG,246,28
EMG_S30,30,247,2024-01-01 20:30:00,953.08,EMG,246,29
EMG_S31,31,247,2024-01-01 20:30:00,2155.43,EMG,246,30
EMG_S32,32,247,2024-01-01 20:30:00,1959.92,EMG,246,31
EMG_S33,33,247,2024-01-01 20:30:00,733.14,EMG,246,32
EMG_S34,34,247,2024-01-01 20:30:00,415.44,EMG,246,33
EMG_S35,35,247,2024-01-01 20:30:00,410.56,EMG,246,34
EMG_S36,36,247,2024-01-01 20:30:00,102.64,EMG,246,35
EMG_S37,37,247,2024-01-01 20:30:00,92.86,EMG,246,36
EMG_S38,38,247,2024-01-01 20:30:00,562.07,EMG,246,37
EMG_S39,39,247,2024-01-01 20:30:00,1285.43,EMG,246,38
EMG_S40,40,247,2024-01-01 20:30:00,410.56,EMG,246,39
EMG_S41,41,247,2024-01-01 20:30:00,3118.28,EMG,246,40
EMG_S42,42,247,2024-01-01 20:30:00,4775.17,EMG,246,41
EMG_S43,43,247,2024-01-01 20:30:00,1153.47,EMG,246,42
EMG_S44,44,247,2024-01-01 20:30:00,483.87,EMG,246,43
EMG_S45,45,247,2024-01-01 20:30:00,332.36,EMG,246,44
EMG_S46,46,247,2024-01-01 20:30:00,127.08,EMG,246,45
EMG_S47,47,247,2024-01-01 20:30:00,1373.41,EMG,246,46
EMG_S48,48,247,2024-01-01 20:30:00,254.15,EMG,246,47
EMG_S49,49,247,2024-01-01 20:30:00,122.19,EMG,246,48
EMG_S50,50,247,2024-01-01 20:30:00,454.55,EMG,246,49
EMG_S51,51,247,2024-01-01 20:30:00,1192.57,EMG,246,50
EMG_S52,52,247,2024-01-01 20:30:00,3704.79,EMG,246,51
EMG_S53,53,247,2024-01-01 20:30:00,552.3,EMG,246,52
EMG_S54,54,247,2024-01-01 20:30:00,708.7,EMG,246,53
EMG_S2,2,248,2024-01-01 20:35:00,536.0,EMG,247,1
EMG_S3,3,248,2024-01-01 20:35:00,4672.53,EMG,247,2
EMG_S4,4,248,2024-01-01 20:35:00,1666.67,EMG,247,3
EMG_S5,5,248,2024-01-01 20:35:00,97.75,EMG,247,4
EMG_S6,6,248,2024-01-01 20:35:00,43.99,EMG,247,5
EMG_S7,7,248,2024-01-01 20:35:00,1006.84,EMG,247,6
EMG_S8,8,248,2024-01-01 20:35:00,4721.41,EMG,247,7
EMG_S9,9,248,2024-01-01 20:35:00,273.7,EMG,247,8
EMG_S10,10,248,2024-01-01 20:35:00,4701.86,EMG,247,9
EMG_S11,11,248,2024-01-01 20:35:00,1955.03,EMG,247,10
EMG_S12,12,248,2024-01-01 20:35:00,3734.12,EMG,247,11
EMG_S13,13,248,2024-01-01 20:35:00,3690.13,EMG,247,12
EMG_S14,14,248,2024-01-01 20:35:00,3954.06,EMG,247,13
EMG_S15,15,248,2024-01-01 20:35:00,4692.08,EMG,247,14
EMG_S16,16,248,2024-01-01 20:35:00,2482.89,EMG,247,15
EMG_S17,17,248,2024-01-01 20:35:00,2976.54,EMG,247,16
EMG_S18,18,248,2024-01-01 20:35:00,2785.92,EMG,247,17
EMG_S19,19,248,2024-01-01 20:35:00,337.24,EMG,247,18
EMG_S20,20,248,2024-01-01 20:35:00,2214.08,EMG,247,19
EMG_S21,21,248,2024-01-01 20:35:00,791.79,EMG,247,20
EMG_S22,22,248,2024-01-01 20:35:00,3000.98,EMG,247,21
EMG_S23,23,248,2024-01-01 20:35:00,518.08,EMG,247,22
EMG_S24,24,248,2024-01-01 20:35:00,1935.48,EMG,247,23
EMG_S25,25,248,2024-01-01 20:35:00,909.09,EMG,247,24
EMG_S26,26,248,2024-01-01 20:35:00,855.33,EMG,247,25
EMG_S27,27,248,2024-01-01 20:35:00,1080.16,EMG,247,26
EMG_S28,28,248,2024-01-01 20:35:00,469.21,EMG,247,27
EMG_S29,29,248,2024-01-01 20:35:00,2693.06,EMG,247,28
EMG_S30,30,248,2024-01-01 20:35:00,2126.1,EMG,247,29
EMG_S31,31,248,2024-01-01 20:35:00,3406.65,EMG,247,30
EMG_S32,32,248,2024-01-01 20:35:00,0.0,EMG,247,31
EMG_S33,33,248,2024-01-01 20:35:00,742.91,EMG,247,32
EMG_S34,34,248,2024-01-01 20:35:00,391.01,EMG,247,33
EMG_S35,35,248,2024-01-01 20:35:00,337.24,EMG,247,34
EMG_S36,36,248,2024-01-01 20:35:00,175.95,EMG,247,35
EMG_S37,37,248,2024-01-01 20:35:00,107.53,EMG,247,36
EMG_S38,38,248,2024-01-01 20:35:00,415.44,EMG,247,37
EMG_S39,39,248,2024-01-01 20:35:00,943.3,EMG,247,38
EMG_S40,40,248,2024-01-01 20:35:00,400.78,EMG,247,39
EMG_S41,41,248,2024-01-01 20:35:00,2287.39,EMG,247,40
EMG_S42,42,248,2024-01-01 20:35:00,4775.17,EMG,247,41
EMG_S43,43,248,2024-01-01 20:35:00,987.29,EMG,247,42
EMG_S44,44,248,2024-01-01 20:35:00,469.21,EMG,247,43
EMG_S45,45,248,2024-01-01 20:35:00,395.89,EMG,247,44
EMG_S46,46,248,2024-01-01 20:35:00,127.08,EMG,247,45
EMG_S47,47,248,2024-01-01 20:35:00,596.29,EMG,247,46
EMG_S48,48,248,2024-01-01 20:35:00,249.27,EMG,247,47
EMG_S49,49,248,2024-01-01 20:35:00,131.96,EMG,247,48
EMG_S50,50,248,2024-01-01 20:35:00,596.29,EMG,247,49
EMG_S51,51,248,2024-01-01 20:35:00,1256.11,EMG,247,50
EMG_S52,52,248,2024-01-01 20:35:00,4320.63,EMG,247,51
EMG_S53,53,248,2024-01-01 20:35:00,738.03,EMG,247,52
EMG_S54,54,248,2024-01-01 20:35:00,591.4,EMG,247,53
EMG_S2,2,249,2024-01-01 20:40:00,642.0,EMG,248,1
EMG_S3,3,249,2024-01-01 20:40:00,4662.76,EMG,248,2
EMG_S4,4,249,2024-01-01 20:40:00,1798.63,EMG,248,3
EMG_S5,5,249,2024-01-01 20:40:00,112.41,EMG,248,4
EMG_S6,6,249,2024-01-01 20:40:00,2746.82,EMG,248,5
EMG_S7,7,249,2024-01-01 20:40:00,1197.46,EMG,248,6
EMG_S8,8,249,2024-01-01 20:40:00,4174.0,EMG,248,7
EMG_S9,9,249,2024-01-01 20:40:00,405.67,EMG,248,8
EMG_S10,10,249,2024-01-01 20:40:00,4696.97,EMG,248,9
EMG_S11,11,249,2024-01-01 20:40:00,1823.07,EMG,248,10
EMG_S12,12,249,2024-01-01 20:40:00,3602.15,EMG,248,11
EMG_S13,13,249,2024-01-01 20:40:00,3861.19,EMG,248,12
EMG_S14,14,249,2024-01-01 20:40:00,3597.26,EMG,248,13
EMG_S15,15,249,2024-01-01 20:40:00,4521.02,EMG,248,14
EMG_S16,16,249,2024-01-01 20:40:00,2008.8,EMG,248,15
EMG_S17,17,249,2024-01-01 20:40:00,3118.28,EMG,248,16
EMG_S18,18,249,2024-01-01 20:40:00,2624.63,EMG,248,17
EMG_S19,19,249,2024-01-01 20:40:00,156.4,EMG,248,18
EMG_S20,20,249,2024-01-01 20:40:00,2478.01,EMG,248,19
EMG_S21,21,249,2024-01-01 20:40:00,78.2,EMG,248,20
EMG_S22,22,249,2024-01-01 20:40:00,2204.3,EMG,248,21
EMG_S23,23,249,2024-01-01 20:40:00,571.85,EMG,248,22
EMG_S24,24,249,2024-01-01 20:40:00,1867.06,EMG,248,23
EMG_S25,25,249,2024-01-01 20:40:00,1246.33,EMG,248,24
EMG_S26,26,249,2024-01-01 20:40:00,522.97,EMG,248,25
EMG_S27,27,249,2024-01-01 20:40:00,1236.56,EMG,248,26
EMG_S28,28,249,2024-01-01 20:40:00,469.21,EMG,248,27
EMG_S29,29,249,2024-01-01 20:40:00,469.21,EMG,248,28
EMG_S30,30,249,2024-01-01 20:40:00,2140.76,EMG,248,29
EMG_S31,31,249,2024-01-01 20:40:00,4349.95,EMG,248,30
EMG_S32,32,249,2024-01-01 20:40:00,635.39,EMG,248,31
EMG_S33,33,249,2024-01-01 20:40:00,630.5,EMG,248,32
EMG_S34,34,249,2024-01-01 20:40:00,2228.74,EMG,248,33
EMG_S35,35,249,2024-01-01 20:40:00,469.21,EMG,248,34
EMG_S36,36,249,2024-01-01 20:40:00,244.38,EMG,248,35
EMG_S37,37,249,2024-01-01 20:40:00,97.75,EMG,248,36
EMG_S38,38,249,2024-01-01 20:40:00,312.81,EMG,248,37
EMG_S39,39,249,2024-01-01 20:40:00,601.17,EMG,248,38
EMG_S40,40,249,2024-01-01 20:40:00,180.84,EMG,248,39
EMG_S41,41,249,2024-01-01 20:40:00,2087.0,EMG,248,40
EMG_S42,42,249,2024-01-01 20:40:00,4775.17,EMG,248,41
EMG_S43,43,249,2024-01-01 20:40:00,762.46,EMG,248,42
EMG_S44,44,249,2024-01-01 20:40:00,493.65,EMG,248,43
EMG_S45,45,249,2024-01-01 20:40:00,806.45,EMG,248,44
EMG_S46,46,249,2024-01-01 20:40:00,127.08,EMG,248,45
EMG_S47,47,249,2024-01-01 20:40:00,801.56,EMG,248,46
EMG_S48,48,249,2024-01-01 20:40:00,259.04,EMG,248,47
EMG_S49,49,249,2024-01-01 20:40:00,122.19,EMG,248,48
EMG_S50,50,249,2024-01-01 20:40:00,957.97,EMG,248,49
EMG_S51,51,249,2024-01-01 20:40:00,943.3,EMG,248,50
EMG_S52,52,249,2024-01-01 20:40:00,2561.09,EMG,248,51
EMG_S53,53,249,2024-01-01 20:40:00,557.18,EMG,248,52
EMG_S54,54,249,2024-01-01 20:40:00,801.56,EMG,248,53
EMG_S2,2,250,2024-01-01 20:45:00,546.0,EMG,249,1
EMG_S3,3,250,2024-01-01 20:45:00,4652.98,EMG,249,2
EMG_S4,4,250,2024-01-01 20:45:00,2487.78,EMG,249,3
EMG_S5,5,250,2024-01-01 20:45:00,122.19,EMG,249,4
EMG_S6,6,250,2024-01-01 20:45:00,1036.17,EMG,249,5
EMG_S7,7,250,2024-01-01 20:45:00,1192.57,EMG,249,6
EMG_S8,8,250,2024-01-01 20:45:00,4305.96,EMG,249,7
EMG_S9,9,250,2024-01-01 20:45:00,478.98,EMG,249,8
EMG_S10,10,250,2024-01-01 20:45:00,4692.08,EMG,249,9
EMG_S11,11,250,2024-01-01 20:45:00,1783.97,EMG,249,10
EMG_S12,12,250,2024-01-01 20:45:00,3729.23,EMG,249,11
EMG_S13,13,250,2024-01-01 20:45:00,3812.32,EMG,249,12
EMG_S14,14,250,2024-01-01 20:45:00,3103.62,EMG,249,13
EMG_S15,15,250,2024-01-01 20:45:00,3861.19,EMG,249,14
EMG_S16,16,250,2024-01-01 20:45:00,1578.69,EMG,249,15
EMG_S17,17,250,2024-01-01 20:45:00,3025.42,EMG,249,16
EMG_S18,18,250,2024-01-01 20:45:00,2859.24,EMG,249,17
EMG_S19,19,250,2024-01-01 20:45:00,244.38,EMG,249,18
EMG_S20,20,250,2024-01-01 20:45:00,3157.38,EMG,249,19
EMG_S21,21,250,2024-01-01 20:45:00,68.43,EMG,249,20
EMG_S22,22,250,2024-01-01 20:45:00,1236.56,EMG,249,21
EMG_S23,23,250,2024-01-01 20:45:00,488.76,EMG,249,22
EMG_S24,24,250,2024-01-01 20:45:00,1608.02,EMG,249,23
EMG_S25,25,250,2024-01-01 20:45:00,1050.83,EMG,249,24
EMG_S26,26,250,2024-01-01 20:45:00,659.82,EMG,249,25
EMG_S27,27,250,2024-01-01 20:45:00,1236.56,EMG,249,26
EMG_S28,28,250,2024-01-01 20:45:00,537.63,EMG,249,27
EMG_S29,29,250,2024-01-01 20:45:00,474.1,EMG,249,28
EMG_S30,30,250,2024-01-01 20:45:00,2609.97,EMG,249,29
EMG_S31,31,250,2024-01-01 20:45:00,4491.69,EMG,249,30
EMG_S32,32,250,2024-01-01 20:45:00,9.78,EMG,249,31
EMG_S33,33,250,2024-01-01 20:45:00,669.6,EMG,249,32
EMG_S34,34,250,2024-01-01 20:45:00,1568.91,EMG,249,33
EMG_S35,35,250,2024-01-01 20:45:00,542.52,EMG,249,34
EMG_S36,36,250,2024-01-01 20:45:00,141.74,EMG,249,35
EMG_S37,37,250,2024-01-01 20:45:00,68.43,EMG,249,36
EMG_S38,38,250,2024-01-01 20:45:00,244.38,EMG,249,37
EMG_S39,39,250,2024-01-01 20:45:00,254.15,EMG,249,38
EMG_S40,40,250,2024-01-01 20:45:00,263.93,EMG,249,39
EMG_S41,41,250,2024-01-01 20:45:00,1564.03,EMG,249,40
EMG_S42,42,250,2024-01-01 20:45:00,4506.35,EMG,249,41
EMG_S43,43,250,2024-01-01 20:45:00,850.44,EMG,249,42
EMG_S44,44,250,2024-01-01 20:45:00,478.98,EMG,249,43
EMG_S45,45,250,2024-01-01 20:45:00,1187.68,EMG,249,44
EMG_S46,46,250,2024-01-01 20:45:00,127.08,EMG,249,45
EMG_S47,47,250,2024-01-01 20:45:00,972.63,EMG,249,46
EMG_S48,48,250,2024-01-01 20:45:00,254.15,EMG,249,47
EMG_S49,49,250,2024-01-01 20:45:00,112.41,EMG,249,48
EMG_S50,50,250,2024-01-01 20:45:00,1427.17,EMG,249,49
EMG_S51,51,250,2024-01-01 20:45:00,1397.85,EMG,249,50
EMG_S52,52,250,2024-01-01 20:45:00,3172.04,EMG,249,51
EMG_S53,53,250,2024-01-01 20:45:00,425.22,EMG,249,52
EMG_S54,54,250,2024-01-01 20:45:00,728.25,EMG,249,53
EMG_S2,2,251,2024-01-01 20:50:00,495.0,EMG,250,1
EMG_S3,3,251,2024-01-01 20:50:00,4667.64,EMG,250,2
EMG_S4,4,251,2024-01-01 20:50:00,2639.3,EMG,250,3
EMG_S5,5,251,2024-01-01 20:50:00,141.74,EMG,250,4
EMG_S6,6,251,2024-01-01 20:50:00,1422.29,EMG,250,5
EMG_S7,7,251,2024-01-01 20:50:00,1221.9,EMG,250,6
EMG_S8,8,251,2024-01-01 20:50:00,4589.44,EMG,250,7
EMG_S9,9,251,2024-01-01 20:50:00,694.04,EMG,250,8
EMG_S10,10,251,2024-01-01 20:50:00,4682.31,EMG,250,9
EMG_S11,11,251,2024-01-01 20:50:00,1593.35,EMG,250,10
EMG_S12,12,251,2024-01-01 20:50:00,4037.15,EMG,250,11
EMG_S13,13,251,2024-01-01 20:50:00,4736.07,EMG,250,12
EMG_S14,14,251,2024-01-01 20:50:00,3040.08,EMG,250,13
EMG_S15,15,251,2024-01-01 20:50:00,3934.51,EMG,250,14
EMG_S16,16,251,2024-01-01 20:50:00,1427.17,EMG,250,15
EMG_S17,17,251,2024-01-01 20:50:00,3005.86,EMG,250,16
EMG_S18,18,251,2024-01-01 20:50:00,2776.15,EMG,250,17
EMG_S19,19,251,2024-01-01 20:50:00,263.93,EMG,250,18
EMG_S20,20,251,2024-01-01 20:50:00,2052.79,EMG,250,19
EMG_S21,21,251,2024-01-01 20:50:00,63.54,EMG,250,20
EMG_S22,22,251,2024-01-01 20:50:00,1847.51,EMG,250,21
EMG_S23,23,251,2024-01-01 20:50:00,552.3,EMG,250,22
EMG_S24,24,251,2024-01-01 20:50:00,899.32,EMG,250,23
EMG_S25,25,251,2024-01-01 20:50:00,503.42,EMG,250,24
EMG_S26,26,251,2024-01-01 20:50:00,674.49,EMG,250,25
EMG_S27,27,251,2024-01-01 20:50:00,1173.02,EMG,250,26
EMG_S28,28,251,2024-01-01 20:50:00,498.53,EMG,250,27
EMG_S29,29,251,2024-01-01 20:50:00,625.61,EMG,250,28
EMG_S30,30,251,2024-01-01 20:50:00,654.94,EMG,250,29
EMG_S31,31,251,2024-01-01 20:50:00,845.55,EMG,250,30
EMG_S32,32,251,2024-01-01 20:50:00,0.0,EMG,250,31
EMG_S33,33,251,2024-01-01 20:50:00,527.86,EMG,250,32
EMG_S34,34,251,2024-01-01 20:50:00,2111.44,EMG,250,33
EMG_S35,35,251,2024-01-01 20:50:00,366.57,EMG,250,34
EMG_S36,36,251,2024-01-01 20:50:00,205.28,EMG,250,35
EMG_S37,37,251,2024-01-01 20:50:00,73.31,EMG,250,36
EMG_S38,38,251,2024-01-01 20:50:00,200.39,EMG,250,37
EMG_S39,39,251,2024-01-01 20:50:00,723.36,EMG,250,38
EMG_S40,40,251,2024-01-01 20:50:00,249.27,EMG,250,39
EMG_S41,41,251,2024-01-01 20:50:00,1197.46,EMG,250,40
EMG_S42,42,251,2024-01-01 20:50:00,263.93,EMG,250,41
EMG_S43,43,251,2024-01-01 20:50:00,987.29,EMG,250,42
EMG_S44,44,251,2024-01-01 20:50:00,469.21,EMG,250,43
EMG_S45,45,251,2024-01-01 20:50:00,1593.35,EMG,250,44
EMG_S46,46,251,2024-01-01 20:50:00,127.08,EMG,250,45
EMG_S47,47,251,2024-01-01 20:50:00,474.1,EMG,250,46
EMG_S48,48,251,2024-01-01 20:50:00,278.59,EMG,250,47
EMG_S49,49,251,2024-01-01 20:50:00,151.52,EMG,250,48
EMG_S50,50,251,2024-01-01 20:50:00,2810.36,EMG,250,49
EMG_S51,51,251,2024-01-01 20:50:00,1764.42,EMG,250,50
EMG_S52,52,251,2024-01-01 20:50:00,2595.31,EMG,250,51
EMG_S53,53,251,2024-01-01 20:50:00,493.65,EMG,250,52
EMG_S54,54,251,2024-01-01 20:50:00,1256.11,EMG,250,53
EMG_S2,2,252,2024-01-01 20:55:00,504.0,EMG,251,1
EMG_S3,3,252,2024-01-01 20:55:00,4692.08,EMG,251,2
EMG_S4,4,252,2024-01-01 20:55:00,2609.97,EMG,251,3
EMG_S5,5,252,2024-01-01 20:55:00,601.17,EMG,251,4
EMG_S6,6,252,2024-01-01 20:55:00,4134.9,EMG,251,5
EMG_S7,7,252,2024-01-01 20:55:00,1236.56,EMG,251,6
EMG_S8,8,252,2024-01-01 20:55:00,4115.35,EMG,251,7
EMG_S9,9,252,2024-01-01 20:55:00,571.85,EMG,251,8
EMG_S10,10,252,2024-01-01 20:55:00,4667.64,EMG,251,9
EMG_S11,11,252,2024-01-01 20:55:00,1539.59,EMG,251,10
EMG_S12,12,252,2024-01-01 20:55:00,3822.09,EMG,251,11
EMG_S13,13,252,2024-01-01 20:55:00,4750.73,EMG,251,12
EMG_S14,14,252,2024-01-01 20:55:00,3186.71,EMG,251,13
EMG_S15,15,252,2024-01-01 20:55:00,3778.1,EMG,251,14
EMG_S16,16,252,2024-01-01 20:55:00,1539.59,EMG,251,15
EMG_S17,17,252,2024-01-01 20:55:00,3049.85,EMG,251,16
EMG_S18,18,252,2024-01-01 20:55:00,2737.05,EMG,251,17
EMG_S19,19,252,2024-01-01 20:55:00,234.6,EMG,251,18
EMG_S20,20,252,2024-01-01 20:55:00,2873.9,EMG,251,19
EMG_S21,21,252,2024-01-01 20:55:00,175.95,EMG,251,20
EMG_S22,22,252,2024-01-01 20:55:00,2062.56,EMG,251,21
EMG_S23,23,252,2024-01-01 20:55:00,547.41,EMG,251,22
EMG_S24,24,252,2024-01-01 20:55:00,703.81,EMG,251,23
EMG_S25,25,252,2024-01-01 20:55:00,376.34,EMG,251,24
EMG_S26,26,252,2024-01-01 20:55:00,889.54,EMG,251,25
EMG_S27,27,252,2024-01-01 20:55:00,1143.69,EMG,251,26
EMG_S28,28,252,2024-01-01 20:55:00,478.98,EMG,251,27
EMG_S29,29,252,2024-01-01 20:55:00,566.96,EMG,251,28
EMG_S30,30,252,2024-01-01 20:55:00,1006.84,EMG,251,29
EMG_S31,31,252,2024-01-01 20:55:00,923.75,EMG,251,30
EMG_S32,32,252,2024-01-01 20:55:00,0.0,EMG,251,31
EMG_S33,33,252,2024-01-01 20:55:00,630.5,EMG,251,32
EMG_S34,34,252,2024-01-01 20:55:00,1158.36,EMG,251,33
EMG_S35,35,252,2024-01-01 20:55:00,420.33,EMG,251,34
EMG_S36,36,252,2024-01-01 20:55:00,391.01,EMG,251,35
EMG_S37,37,252,2024-01-01 20:55:00,78.2,EMG,251,36
EMG_S38,38,252,2024-01-01 20:55:00,156.4,EMG,251,37
EMG_S39,39,252,2024-01-01 20:55:00,1099.71,EMG,251,38
EMG_S40,40,252,2024-01-01 20:55:00,444.77,EMG,251,39
EMG_S41,41,252,2024-01-01 20:55:00,782.01,EMG,251,40
EMG_S42,42,252,2024-01-01 20:55:00,215.05,EMG,251,41
EMG_S43,43,252,2024-01-01 20:55:00,1006.84,EMG,251,42
EMG_S44,44,252,2024-01-01 20:55:00,493.65,EMG,251,43
EMG_S45,45,252,2024-01-01 20:55:00,2341.15,EMG,251,44
EMG_S46,46,252,2024-01-01 20:55:00,127.08,EMG,251,45
EMG_S47,47,252,2024-01-01 20:55:00,1251.22,EMG,251,46
EMG_S48,48,252,2024-01-01 20:55:00,268.82,EMG,251,47
EMG_S49,49,252,2024-01-01 20:55:00,136.85,EMG,251,48
EMG_S50,50,252,2024-01-01 20:55:00,2937.44,EMG,251,49
EMG_S51,51,252,2024-01-01 20:55:00,1818.18,EMG,251,50
EMG_S52,52,252,2024-01-01 20:55:00,2507.33,EMG,251,51
EMG_S53,53,252,2024-01-01 20:55:00,2111.44,EMG,251,52
EMG_S54,54,252,2024-01-01 20:55:00,1285.43,EMG,251,53
EMG_S2,2,253,2024-01-01 21:00:00,504.0,EMG,252,1
EMG_S3,3,253,2024-01-01 21:00:00,4652.98,EMG,252,2
